Number,ApertureRA,ApertureDec,CentroidRA,CentroidDec,ApertureX,ApertureY,CentroidX,CentroidY,CentroidFlag,SourceIntensity,ApertureCorr,SourceUncertainty,DataUnits,Magnitude,MagUncertainty,SourceModel,SkyModel,SkyMedian,SkyMode,SkyAverage,SkyLocalNonAnnulusBkg,SkyRMS,SkyCustom,SkySigma,SkyScale,RadiusCentroid,ApertureMajorRadius,ApertureMinorRadius,ApertureRotationAngle,SkyRadiusInner,SkyRadiusOuter,ApertureNumPixels,ApertureNumRejected,SkyNumPixels,RadialProfileFWHM,Flags,Image
310,283.757741,-30.478779,283.764730,-30.480665,168,496,146.322,489.202,1,+240608,1.0000,+2023.50,D.N.,+6.4383,+0.0091,0,F,575.183167,514.349424,597.744868,437.069580,604.049070,0.000000,87.121476,88.040405,5,10,10,0,15,20,315.84,0.00,550,2.88,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aK_asky_980819s0370245.fits
311,283.759351,-30.474056,283.758555,-30.475879,163,513,165.470,506.438,1,+42678.0,1.0000,+3212.73,D.N.,+8.3161,+0.0817,0,F,485.890411,453.481064,564.973293,437.303802,590.713767,0.000000,172.636707,143.150920,5,10,10,0,15,20,315.84,0.00,537,18.87,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aK_asky_980819s0370245.fits
312,283.769344,-30.476830,283.764727,-30.480664,132,503,146.331,489.203,1,+240489,1.0000,+2023.47,D.N.,+6.4389,+0.0091,0,F,575.183167,514.349424,597.744868,437.493622,604.049070,0.000000,87.121476,88.040405,5,10,10,0,15,20,315.84,0.00,550,16.40,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aK_asky_980819s0370245.fits
313,283.765476,-30.476832,283.764724,-30.480665,144,503,146.338,489.202,1,+240511,1.0000,+2023.48,D.N.,+6.4388,+0.0091,0,F,575.183167,514.349424,597.744868,437.377380,604.049070,0.000000,87.121476,88.040405,5,10,10,0,15,20,315.84,0.00,550,16.03,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aK_asky_980819s0370245.fits
314,283.770955,-30.476274,283.770415,-30.476655,127,505,128.675,503.628,1,+27596.3,1.0000,+3748.98,D.N.,+8.7895,+0.1475,0,F,482.058411,457.954679,599.701127,437.520905,644.355083,0.000000,235.910521,167.796034,5,10,10,0,15,20,315.84,0.00,547,6.39,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aK_asky_980819s0370245.fits
315,283.769987,-30.475441,283.770396,-30.476653,130,508,128.734,503.637,1,+28115.9,1.0000,+3749.05,D.N.,+8.7692,+0.1448,0,F,482.058411,457.954679,599.701127,437.578064,644.355083,0.000000,235.910521,167.796034,5,10,10,0,15,20,315.84,0.00,547,14.57,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aK_asky_980819s0370245.fits
316,283.667494,-30.477113,283.667329,-30.476454,448,502,448.512,504.374,1,+150.974,1.0000,+31.5589,D.N.,+14.4443,+0.2270,0,F,435.568985,435.448968,435.719786,435.574432,435.721792,0.000000,1.323082,1.304495,5,10,10,0,15,20,315.84,0.00,552,2.98,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aK_asky_980819s0370245.fits
317,283.784170,-30.476267,283.783924,-30.476212,86,505,86.760,505.198,1,+9405.98,1.0000,+213.446,D.N.,+9.9581,+0.0246,0,F,441.871811,438.046327,445.539841,436.947968,445.653560,0.000000,10.076352,8.504268,5,10,10,0,15,20,315.84,0.00,542,3.77,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aK_asky_980819s0370245.fits
318,283.685865,-30.476563,283.685532,-30.476648,391,504,392.035,503.692,1,+25.3547,1.0000,+25.5641,D.N.,+16.3815,+1.0947,0,F,435.717651,436.013245,435.841236,435.632568,435.842750,0.000000,1.150112,1.122880,5,10,10,0,15,20,315.84,0.00,547,3.13,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aK_asky_980819s0370245.fits
319,283.761286,-30.476278,283.764722,-30.480665,157,505,146.345,489.200,1,+240515,1.0000,+2023.48,D.N.,+6.4387,+0.0091,0,F,575.183167,514.349424,597.744868,437.274231,604.049070,0.000000,87.121476,88.040405,5,10,10,0,15,20,315.84,0.00,550,5.09,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aK_asky_980819s0370245.fits
320,283.761284,-30.473500,283.764717,-30.480668,157,515,146.362,489.190,1,+240457,1.0000,+2023.46,D.N.,+6.4390,+0.0091,0,F,575.183167,514.349424,597.744868,437.335510,604.049070,0.000000,87.121476,88.040405,5,10,10,0,15,20,315.84,0.00,550,6.79,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aK_asky_980819s0370245.fits
321,283.765796,-30.473498,283.765533,-30.473616,143,515,143.819,514.575,1,+28278.3,1.0000,+2757.89,D.N.,+8.7630,+0.1059,0,F,489.351974,453.822498,561.667546,437.471069,585.840210,0.000000,166.702105,123.120773,5,10,10,0,15,20,315.84,0.00,542,4.91,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aK_asky_980819s0370245.fits
322,283.768053,-30.475164,283.764735,-30.480664,136,509,146.305,489.205,1,+240478,1.0000,+2023.47,D.N.,+6.4389,+0.0091,0,F,575.183167,514.349424,597.744868,437.530823,604.049070,0.000000,87.121476,88.040405,5,10,10,0,15,20,315.84,0.00,550,16.54,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aK_asky_980819s0370245.fits
323,283.768375,-30.474053,283.764714,-30.480656,135,513,146.370,489.232,1,+240720,1.0000,+2023.53,D.N.,+6.4378,+0.0091,0,F,575.183167,514.349424,597.744868,437.591736,604.049070,0.000000,87.121476,88.040405,5,10,10,0,15,20,315.84,0.00,550,4.30,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aK_asky_980819s0370245.fits
324,283.675874,-30.475171,283.675545,-30.475150,422,509,423.023,509.078,1,+192.307,1.0000,+25.4123,D.N.,+14.1816,+0.1435,0,F,435.453400,435.039607,435.633245,435.594818,435.635045,0.000000,1.253409,0.953735,5,10,10,0,15,20,315.84,0.00,546,3.25,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aK_asky_980819s0370245.fits
325,283.755161,-30.474336,283.755014,-30.474756,176,512,176.456,510.487,1,+17517.5,1.0000,+1515.12,D.N.,+9.2829,+0.0939,0,F,482.482910,446.687538,509.339887,437.159851,514.104335,0.000000,69.893091,67.665476,5,10,10,0,15,20,315.84,0.00,549,4.14,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aK_asky_980819s0370245.fits
326,283.720030,-30.473787,283.719975,-30.473558,285,514,285.171,514.825,1,+1928.23,1.0000,+51.2099,D.N.,+11.6787,+0.0288,0,F,436.484497,436.234270,436.627210,436.037720,436.629620,0.000000,1.451796,1.183572,5,10,10,0,15,20,315.84,0.00,555,3.37,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aK_asky_980819s0370245.fits
327,283.675231,-30.472949,283.674878,-30.472760,424,517,425.095,517.679,1,+257.618,1.0000,+28.3276,D.N.,+13.8642,+0.1194,0,F,435.396881,435.651478,435.326109,435.566284,435.327323,0.000000,1.028934,1.049542,5,10,10,0,15,20,315.84,0.00,558,3.21,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aK_asky_980819s0370245.fits
328,283.663951,-30.470445,283.663810,-30.470207,459,526,459.439,526.859,1,+443.560,1.0000,+32.9453,D.N.,+13.2742,+0.0806,0,F,435.533417,436.105836,435.391420,435.421692,435.392835,0.000000,1.111204,1.138773,5,10,10,0,15,20,315.84,0.00,557,3.10,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aK_asky_980819s0370245.fits
329,283.663308,-30.469056,283.663801,-30.470209,461,531,459.469,526.852,1,+457.943,1.0000,+33.1628,D.N.,+13.2396,+0.0786,0,F,435.533417,436.105836,435.391420,435.375885,435.392835,0.000000,1.111204,1.138773,5,10,10,0,15,20,315.84,0.00,557,2.50,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aK_asky_980819s0370245.fits
330,283.725831,-30.469342,283.725639,-30.469400,267,530,267.594,529.790,1,+4690.74,1.0000,+74.2319,D.N.,+10.7135,+0.0172,0,F,436.395554,436.355441,436.542667,436.149750,436.545164,0.000000,1.477839,1.282209,5,10,10,0,15,20,315.84,0.00,546,3.47,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aK_asky_980819s0370245.fits
331,283.798665,-30.466814,283.798530,-30.466913,41,539,41.420,538.641,1,+1888.50,1.0000,+51.1756,D.N.,+11.7013,+0.0294,0,F,436.471436,436.883104,436.702954,436.223541,436.705836,0.000000,1.587917,1.210848,5,10,10,0,15,20,315.84,0.00,547,3.04,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aK_asky_980819s0370245.fits
332,283.710039,-30.466843,283.710149,-30.466720,316,539,315.659,539.443,1,+1152.14,1.0000,+45.4194,D.N.,+12.2378,+0.0428,0,F,435.917191,436.064193,436.995820,435.712158,437.025104,0.000000,5.063725,1.352530,5,10,10,0,15,20,315.84,0.00,548,3.20,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aK_asky_980819s0370245.fits
333,283.670077,-30.466559,283.670119,-30.466390,440,540,439.868,540.606,1,+2817.25,1.0000,+57.7962,D.N.,+11.2670,+0.0223,0,F,435.398621,435.887490,435.601225,435.345032,435.606294,0.000000,2.103406,1.026429,5,10,10,0,15,20,315.84,0.00,552,3.38,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aK_asky_980819s0370245.fits
334,283.704882,-30.466287,283.704971,-30.466108,332,541,331.725,541.644,1,+2432.24,1.0000,+57.1882,D.N.,+11.4266,+0.0255,0,F,435.863159,435.381283,436.605966,435.668488,436.620898,0.000000,3.614310,1.295379,5,10,10,0,15,20,315.84,0.00,543,3.34,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aK_asky_980819s0370245.fits
335,283.688447,-30.464341,283.688288,-30.464326,383,548,383.494,548.052,1,+186.326,1.0000,+26.4960,D.N.,+14.2159,+0.1544,0,F,435.393326,435.617055,435.393449,435.664001,435.394684,0.000000,1.037872,1.019777,5,10,10,0,15,20,315.84,0.00,554,3.15,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aK_asky_980819s0370245.fits
336,283.663632,-30.463779,283.663393,-30.463693,460,550,460.742,550.309,1,+2.67956,1.0000,+26.1640,D.N.,+18.8214,+10.6011,0,F,435.726685,435.771183,436.371711,435.201111,436.389151,0.000000,3.905079,1.169506,5,10,10,0,15,20,315.84,0.00,546,11.49,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aK_asky_980819s0370245.fits
337,283.725830,-30.463509,283.725406,-30.463428,267,551,268.316,551.291,1,+612.834,1.0000,+34.1449,D.N.,+12.9232,+0.0605,0,F,436.152679,436.205383,436.416037,436.069580,436.422112,0.000000,2.304804,1.056387,5,10,10,0,15,20,315.84,0.00,555,0.26,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aK_asky_980819s0370245.fits
338,283.714551,-30.462676,283.714571,-30.462678,302,554,301.937,553.994,1,+454.629,1.0000,+32.2227,D.N.,+13.2475,+0.0770,0,F,435.975037,435.679254,436.203760,435.799286,436.208084,0.000000,1.944162,1.084180,5,10,10,0,15,20,315.84,0.00,552,2.73,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aK_asky_980819s0370245.fits
339,283.668145,-30.461002,283.667939,-30.460983,446,560,446.641,560.071,1,+1853.19,1.0000,+51.3049,D.N.,+11.7218,+0.0301,0,F,435.640427,434.982919,436.267151,435.135834,436.279367,0.000000,3.267758,1.252524,5,10,10,0,15,20,315.84,0.00,552,3.19,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aK_asky_980819s0370245.fits
340,283.738398,-30.461007,283.738402,-30.460878,228,560,227.985,560.463,1,+2193.81,1.0000,+65.6755,D.N.,+11.5386,+0.0325,0,F,437.309753,436.568827,438.234378,436.420380,438.253435,0.000000,4.090754,2.065310,5,10,10,0,15,20,315.84,0.00,551,2.98,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aK_asky_980819s0370245.fits
341,283.706172,-30.460732,283.706161,-30.460602,328,561,328.034,561.465,1,+1111.61,1.0000,+45.7300,D.N.,+12.2767,+0.0447,0,F,435.963165,435.669059,436.851088,435.654205,436.866364,0.000000,3.656576,1.404114,5,10,10,0,15,20,315.84,0.00,551,3.38,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aK_asky_980819s0370245.fits
342,283.742909,-30.459617,283.742900,-30.459593,214,565,214.026,565.087,1,+3163.84,1.0000,+70.7926,D.N.,+11.1411,+0.0243,0,F,437.707794,437.146280,438.266225,436.551086,438.274397,0.000000,2.678862,1.929659,5,10,10,0,15,20,315.84,0.00,553,3.10,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aK_asky_980819s0370245.fits
343,283.653967,-30.459052,283.653947,-30.459164,490,567,490.063,566.598,1,+488.650,1.0000,+31.2770,D.N.,+13.1691,+0.0695,0,F,435.591721,434.990933,435.681998,435.042053,435.683391,0.000000,1.102928,0.987621,5,10,10,0,15,20,315.84,0.00,536,3.27,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aK_asky_980819s0370245.fits
344,283.705850,-30.457954,283.706168,-30.460602,329,571,328.010,561.465,1,+1113.82,1.0000,+45.7541,D.N.,+12.2746,+0.0446,0,F,435.963165,435.669059,436.851088,435.647217,436.866364,0.000000,3.656576,1.404114,5,10,10,0,15,20,315.84,0.00,551,14.18,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aK_asky_980819s0370245.fits
345,283.672336,-30.457670,283.672303,-30.457827,433,572,433.102,571.437,1,+332.222,1.0000,+30.5082,D.N.,+13.5880,+0.0997,0,F,435.431641,435.231058,436.034406,435.165955,436.051535,0.000000,3.868493,1.095698,5,10,10,0,15,20,315.84,0.00,546,3.11,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aK_asky_980819s0370245.fits
346,283.799623,-30.456813,283.799664,-30.456679,38,575,37.871,575.482,1,+1067.21,1.0000,+44.5512,D.N.,+12.3210,+0.0453,0,F,436.476563,436.487338,436.722080,436.065948,436.726357,0.000000,1.934619,1.358036,5,10,10,0,15,20,315.84,0.00,549,3.03,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aK_asky_980819s0370245.fits
347,283.655580,-30.455720,283.655400,-30.455626,485,579,485.559,579.336,1,+433.741,1.0000,+32.6776,D.N.,+13.2985,+0.0818,0,F,435.746429,435.895708,435.841162,434.956512,435.842839,0.000000,1.210431,1.128152,5,10,10,0,15,20,315.84,0.00,547,3.35,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aK_asky_980819s0370245.fits
348,283.690060,-30.455174,283.689705,-30.455309,378,581,379.103,580.516,1,+994.637,1.0000,+39.9958,D.N.,+12.3974,+0.0437,0,F,435.486786,434.690952,435.557629,435.651184,435.559119,0.000000,1.140136,1.105284,5,10,10,0,15,20,315.84,0.00,556,3.45,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aK_asky_980819s0370245.fits
349,283.689416,-30.453508,283.689698,-30.455315,380,587,379.124,580.495,1,+998.921,1.0000,+39.6782,D.N.,+12.3928,+0.0431,0,F,435.499100,434.660647,435.548423,435.637024,435.549832,0.000000,1.108838,1.077919,5,10,10,0,15,20,315.84,0.00,556,7.44,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aK_asky_980819s0370245.fits
350,283.654937,-30.453775,283.654846,-30.453748,487,586,487.281,586.097,1,+391.095,1.0000,+34.4121,D.N.,+13.4109,+0.0955,0,F,435.471451,435.069809,435.854656,434.979370,435.858264,0.000000,1.775079,1.262970,5,10,10,0,15,20,315.84,0.00,550,3.21,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aK_asky_980819s0370245.fits
351,283.793175,-30.452928,283.793103,-30.452950,58,589,58.223,588.921,1,+817.187,1.0000,+39.5288,D.N.,+12.6108,+0.0525,0,F,436.301819,435.689826,436.459748,436.144226,436.462126,0.000000,1.441896,1.223127,5,10,10,0,15,20,315.84,0.00,547,3.09,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aK_asky_980819s0370245.fits
352,283.659449,-30.452944,283.660349,-30.451788,473,589,470.208,593.162,1,+357.235,1.0000,+30.1424,D.N.,+13.5092,+0.0916,0,F,435.511902,435.063156,435.611249,435.003540,435.612722,0.000000,1.133914,1.051612,5,10,10,0,15,20,315.84,0.00,546,3.31,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aK_asky_980819s0370245.fits
353,283.802841,-30.452366,283.802621,-30.452345,28,591,28.682,591.079,1,+551.533,1.0000,+37.2144,D.N.,+13.0377,+0.0733,0,F,435.623840,435.012177,436.086798,435.930359,436.094459,0.000000,2.587366,1.292916,5,10,10,0,15,20,315.84,0.00,546,3.27,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aK_asky_980819s0370245.fits
354,283.730017,-30.451286,283.729943,-30.451244,254,595,254.231,595.150,1,+8490.63,1.0000,+97.4310,D.N.,+10.0692,+0.0125,0,F,436.386826,436.061629,436.739379,435.999939,436.742955,0.000000,1.768867,1.420652,5,10,10,0,15,20,315.84,0.00,552,3.11,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aK_asky_980819s0370245.fits
355,283.728084,-30.451286,283.729918,-30.451247,260,595,254.306,595.141,1,+8511.98,1.0000,+97.5405,D.N.,+10.0665,+0.0124,0,F,436.386826,436.061629,436.739379,435.959229,436.742955,0.000000,1.768867,1.420652,5,10,10,0,15,20,315.84,0.00,552,3.22,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aK_asky_980819s0370245.fits
356,283.660738,-30.451555,283.660319,-30.451777,469,594,470.303,593.201,1,+347.968,1.0000,+29.9883,D.N.,+13.5378,+0.0936,0,F,435.511902,435.063156,435.611249,435.030884,435.612722,0.000000,1.133914,1.051612,5,10,10,0,15,20,315.84,0.00,546,3.56,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aK_asky_980819s0370245.fits
357,283.699406,-30.450731,283.699112,-30.450886,349,597,349.911,596.443,1,+486.383,1.0000,+31.7904,D.N.,+13.1742,+0.0710,0,F,435.644455,435.639248,435.859823,435.611694,435.862027,0.000000,1.387293,1.025453,5,10,10,0,15,20,315.84,0.00,546,3.12,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aK_asky_980819s0370245.fits
358,283.753539,-30.450725,283.753368,-30.450600,181,597,181.530,597.451,1,+2769.69,1.0000,+60.0485,D.N.,+11.2855,+0.0235,0,F,437.183472,437.147537,437.482384,436.366852,437.486468,0.000000,1.892044,1.296347,5,10,10,0,15,20,315.84,0.00,549,3.48,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aK_asky_980819s0370245.fits
359,283.714872,-30.449898,283.714690,-30.450004,301,600,301.566,599.621,1,+385.145,1.0000,+30.9531,D.N.,+13.4275,+0.0873,0,F,435.463226,435.339009,435.546084,435.717316,435.547445,0.000000,1.089876,1.071671,5,10,10,0,15,20,315.84,0.00,545,3.01,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aK_asky_980819s0370245.fits
360,283.742583,-30.449339,283.741494,-30.448652,215,602,218.378,604.473,1,+1225.68,1.0000,+46.4220,D.N.,+12.1707,+0.0411,0,F,436.308777,435.468481,437.270157,436.238007,437.291787,0.000000,4.353311,1.365771,5,10,10,0,15,20,315.84,0.00,547,3.30,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aK_asky_980819s0370245.fits
361,283.741616,-30.448784,283.741479,-30.448650,218,604,218.425,604.480,1,+1238.07,1.0000,+46.5553,D.N.,+12.1597,+0.0408,0,F,436.308777,435.468481,437.270157,436.198639,437.291787,0.000000,4.353311,1.365771,5,10,10,0,15,20,315.84,0.00,547,3.10,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aK_asky_980819s0370245.fits
362,283.775449,-30.449049,283.775424,-30.448917,113,603,113.078,603.478,1,+1117.16,1.0000,+44.5515,D.N.,+12.2713,+0.0433,0,F,436.550522,436.090096,437.013275,435.975677,437.017415,0.000000,1.903808,1.321891,5,10,10,0,15,20,315.84,0.00,552,2.92,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aK_asky_980819s0370245.fits
363,283.749350,-30.449060,283.749193,-30.449141,194,603,194.485,602.707,1,+899.881,1.0000,+55.1112,D.N.,+12.5061,+0.0665,0,F,437.086365,436.140109,438.058981,436.366089,438.071978,0.000000,3.377494,2.074016,5,10,10,0,15,20,315.84,0.00,551,16.68,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aK_asky_980819s0370245.fits
364,283.668796,-30.447114,283.668562,-30.447167,444,610,444.725,609.808,1,+1486.48,1.0000,+43.4373,D.N.,+11.9612,+0.0317,0,F,435.461014,435.227151,435.518536,435.189301,435.519650,0.000000,0.985699,0.896686,5,10,10,0,15,20,315.84,0.00,548,3.38,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aK_asky_980819s0370245.fits
365,283.669119,-30.445447,283.668581,-30.447167,443,616,444.668,609.808,1,+1477.80,1.0000,+43.3372,D.N.,+11.9676,+0.0318,0,F,435.461014,435.227151,435.518536,435.227753,435.519650,0.000000,0.985699,0.896686,5,10,10,0,15,20,315.84,0.00,548,3.46,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aK_asky_980819s0370245.fits
366,283.695862,-30.446842,283.695904,-30.447038,360,611,359.870,610.294,1,+240.658,1.0000,+34.8951,D.N.,+13.9381,+0.1574,0,F,436.073456,435.523627,436.471720,435.582367,436.479158,0.000000,2.550495,1.401309,5,10,10,0,15,20,315.84,0.00,549,14.52,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aK_asky_980819s0370245.fits
367,283.732916,-30.446286,283.732973,-30.446261,245,613,244.824,613.088,1,+852.323,1.0000,+41.6121,D.N.,+12.5651,+0.0530,0,F,436.199097,435.568886,437.451182,435.979950,437.497437,0.000000,6.367475,1.330233,5,10,10,0,15,20,315.84,0.00,551,16.01,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aK_asky_980819s0370245.fits
368,283.683940,-30.445173,283.683918,-30.445087,397,617,397.070,617.312,1,+9256.36,1.0000,+99.4795,D.N.,+9.9755,+0.0117,0,F,435.793594,435.414102,435.915110,435.493774,435.916789,0.000000,1.211115,1.135117,5,10,10,0,15,20,315.84,0.00,552,3.01,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aK_asky_980819s0370245.fits
369,283.677819,-30.445172,283.677970,-30.445587,416,617,415.528,615.506,1,+209.311,1.0000,+33.0877,D.N.,+14.0896,+0.1716,0,F,435.832245,435.188331,438.683568,435.386108,439.036768,0.000000,17.623169,1.334503,5,10,10,0,15,20,315.84,0.00,550,15.23,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aK_asky_980819s0370245.fits
370,283.775769,-30.445438,283.775605,-30.445451,112,616,112.510,615.954,1,+2357.35,1.0000,+59.8365,D.N.,+11.4605,+0.0276,0,F,436.393173,435.595974,437.080162,435.874634,437.089163,0.000000,2.807749,1.567339,5,10,10,0,15,20,315.84,0.00,548,3.19,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aK_asky_980819s0370245.fits
371,283.806378,-30.445142,283.806090,-30.445176,17,617,17.895,616.877,1,+2140.28,1.0000,+52.4091,D.N.,+11.5654,+0.0266,0,F,435.885864,435.503042,436.090453,435.786102,436.092646,0.000000,1.384717,1.043627,5,10,10,0,15,20,315.84,0.00,414,3.37,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aK_asky_980819s0370245.fits
372,283.680074,-30.445172,283.680172,-30.445109,409,617,408.696,617.229,1,+1331.02,1.0000,+43.7116,D.N.,+12.0811,+0.0357,0,F,435.911972,436.120734,436.073470,435.425781,436.076360,0.000000,1.588840,1.081176,5,10,10,0,15,20,315.84,0.00,554,18.78,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aK_asky_980819s0370245.fits
373,283.744515,-30.444616,283.744545,-30.444540,209,619,208.907,619.275,1,+1476.92,1.0000,+63.1451,D.N.,+11.9682,+0.0464,0,F,436.182159,436.187092,437.590873,436.090485,437.608438,0.000000,3.924398,2.245483,5,10,10,0,15,20,315.84,0.00,548,3.20,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aK_asky_980819s0370245.fits
374,283.769324,-30.444330,283.769110,-30.444369,132,620,132.667,619.858,1,+1444.81,1.0000,+46.0275,D.N.,+11.9921,+0.0346,0,F,436.296906,435.925951,436.756729,435.806427,436.762520,0.000000,2.250990,1.163660,5,10,10,0,15,20,315.84,0.00,549,3.08,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aK_asky_980819s0370245.fits
375,283.730338,-30.444064,283.730222,-30.444022,253,621,253.359,621.151,1,+1720.74,1.0000,+47.6145,D.N.,+11.8023,+0.0300,0,F,436.006500,436.127250,436.108026,435.910736,436.109533,0.000000,1.147304,1.049338,5,10,10,0,15,20,315.84,0.00,553,3.12,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aK_asky_980819s0370245.fits
376,283.719061,-30.444343,283.719143,-30.444041,288,620,287.744,621.084,1,+603.831,1.0000,+38.6755,D.N.,+12.9393,+0.0695,0,F,435.743286,435.465254,435.757958,435.743561,435.760006,0.000000,1.337448,1.342455,5,10,10,0,15,20,315.84,0.00,557,16.32,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aK_asky_980819s0370245.fits
377,283.701662,-30.444065,283.701414,-30.444024,342,621,342.768,621.145,1,+1514.25,1.0000,+46.4369,D.N.,+11.9411,+0.0333,0,F,435.695282,435.528000,435.993269,435.568115,435.996267,0.000000,1.618182,1.134146,5,10,10,0,15,20,315.84,0.00,544,3.30,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aK_asky_980819s0370245.fits
378,283.671053,-30.443503,283.668593,-30.447166,437,623,444.629,609.811,1,+1456.86,1.0000,+43.0950,D.N.,+11.9831,+0.0321,0,F,435.461014,435.227151,435.518536,435.294037,435.519650,0.000000,0.985699,0.896686,5,10,10,0,15,20,315.84,0.00,548,17.98,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aK_asky_980819s0370245.fits
379,283.668475,-30.443225,283.668580,-30.447169,445,624,444.671,609.799,1,+1467.19,1.0000,+43.2146,D.N.,+11.9754,+0.0320,0,F,435.461014,435.227151,435.518536,435.260773,435.519650,0.000000,0.985699,0.896686,5,10,10,0,15,20,315.84,0.00,548,16.19,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aK_asky_980819s0370245.fits
380,283.710684,-30.442954,283.710560,-30.442873,314,625,314.383,625.290,1,+227.312,1.0000,+30.5572,D.N.,+14.0000,+0.1459,0,F,435.353104,435.457563,435.734643,435.604675,435.740742,0.000000,2.307734,1.188771,5,10,10,0,15,20,315.84,0.00,542,3.15,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aK_asky_980819s0370245.fits
