# File generated by CMD 3.4 (http://stev.oapd.inaf.it/cmd) on Mon Apr 26 17:36:22 CEST 2021
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# Photometric system:  2MASS <i>JHK</i><sub>s</sub>
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Jmag    Hmag    Ksmag
0.00024632 -1.80000 10.11394 0.7781844139 2.4108486176    0.776  0.821  3.7432  3.432    3  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1  -3.1e-14      0.00 7.722e-01 2.276e-01 4.408e-05 1.205e-05 1.096e-04 -1.000 2.090e-04 2.717 1.579 1.215 1.152
0.00024632 -1.80000 10.11394 0.7786194086 2.4110105038    0.777  0.863  3.7410  3.382    3  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -3.85e-14      0.00 7.697e-01 2.300e-01 4.441e-05 1.214e-05 1.104e-04 -1.000 2.658e-04 2.613 1.465 1.097 1.032
0.00024632 -1.80000 10.11394 0.7790952325 2.4111874104    0.777  0.912  3.7388  3.323    3  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -4.96e-14      0.00 7.674e-01 2.324e-01 4.470e-05 1.222e-05 1.111e-04 -1.000 2.574e-04 2.489 1.331 0.958 0.892
0.00024632 -1.80000 10.11394 0.7794994116 2.4113376141    0.778  0.957  3.7372  3.272    3  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -6.22e-14      0.00 7.656e-01 2.342e-01 4.491e-05 1.227e-05 1.116e-04 -1.000 2.561e-04 2.377 1.212 0.835 0.768
0.00024632 -1.80000 10.11394 0.7798857093 2.4114809036    0.778  1.003  3.7356  3.220    3  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -7.78e-14      0.00 7.639e-01 2.358e-01 4.508e-05 1.232e-05 1.120e-04 -1.000 2.664e-04 2.262 1.090 0.709 0.642
0.00024632 -1.80000 10.11394 0.7802782655 2.4116263390    0.778  1.053  3.7339  3.164    3  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -9.88e-14      0.00 7.622e-01 2.375e-01 4.523e-05 1.236e-05 1.123e-04 -1.000 2.663e-04 2.138 0.958 0.573 0.505
0.00024632 -1.80000 10.11394 0.7806390524 2.4117600918    0.778  1.103  3.7325  3.108    3  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -1.25e-13      0.00 7.608e-01 2.389e-01 4.533e-05 1.240e-05 1.126e-04 -1.000 2.610e-04 2.014 0.828 0.439 0.370
0.00024632 -1.80000 10.11394 0.7809630632 2.4118797779    0.779  1.151  3.7310  3.054    3  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -1.56e-13      0.00 7.595e-01 2.403e-01 4.540e-05 1.243e-05 1.129e-04 -1.000 2.553e-04 1.893 0.701 0.308 0.239
0.00024632 -1.80000 10.11394 0.7812464237 2.4119844437    0.779  1.197  3.7296  3.003    3  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -1.91e-13      0.00 7.584e-01 2.414e-01 4.544e-05 1.246e-05 1.130e-04 -1.000 2.559e-04 1.778 0.580 0.183 0.114
0.00024632 -1.80000 10.11394 0.7815224528 2.4120864868    0.779  1.246  3.7282  2.949    3  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -2.37e-13      0.00 7.572e-01 2.425e-01 4.545e-05 1.249e-05 1.132e-04 -1.000 2.678e-04 1.656 0.452 0.052 -0.019
0.00024632 -1.80000 10.11394 0.7817873359 2.4121842384    0.779  1.297  3.7266  2.891    3  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -2.95e-13      0.00 7.563e-01 2.434e-01 4.542e-05 1.253e-05 1.133e-04 -1.000 2.618e-04 1.528 0.318 -0.086 -0.157
0.00024632 -1.80000 10.11394 0.7820094824 2.4122660160    0.779  1.344  3.7251  2.839    3  0.000  0.534     0.00     0.00     0.00     0.00     0.00 -1  -3.6e-13      0.00 7.556e-01 2.442e-01 4.538e-05 1.258e-05 1.134e-04 -1.000 2.376e-04 1.411 0.194 -0.214 -0.285
0.00024632 -1.80000 10.11394 0.7822120786 2.4123406410    0.779  1.390  3.7237  2.786    3  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1 -4.38e-13      0.00 7.549e-01 2.448e-01 4.532e-05 1.263e-05 1.135e-04 -1.000 2.536e-04 1.294 0.071 -0.340 -0.412
0.00024632 -1.80000 10.11394 0.7824026942 2.4124109745    0.779  1.438  3.7222  2.732    3  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1 -5.33e-13      0.00 7.544e-01 2.453e-01 4.526e-05 1.269e-05 1.136e-04 -1.000 2.682e-04 1.174 -0.055 -0.470 -0.543
0.00024632 -1.80000 10.11394 0.7825711966 2.4124729633    0.779  1.485  3.7206  2.679    3  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1 -6.44e-13      0.00 7.540e-01 2.457e-01 4.521e-05 1.275e-05 1.136e-04 -1.000 2.682e-04 1.058 -0.178 -0.597 -0.670
0.00024632 -1.80000 10.11394 0.7827314734 2.4125318527    0.779  1.534  3.7189  2.624    3  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1 -7.82e-13      0.00 7.537e-01 2.460e-01 4.516e-05 1.279e-05 1.136e-04 -1.000 2.682e-04 0.936 -0.306 -0.730 -0.803
0.00024632 -1.80000 10.11394 0.7828727365 2.4125838280    0.779  1.580  3.7173  2.571    3  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1 -9.41e-13      0.00 7.536e-01 2.461e-01 4.514e-05 1.281e-05 1.137e-04 -1.000 2.678e-04 0.819 -0.430 -0.857 -0.932
0.00024632 -1.80000 10.11394 0.7829985023 2.4126300812    0.779  1.626  3.7157  2.519    3  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1 -1.12e-12      0.00 7.535e-01 2.462e-01 4.512e-05 1.283e-05 1.137e-04 -1.000 2.650e-04 0.705 -0.550 -0.982 -1.057
0.00024632 -1.80000 10.11394 0.7831183076 2.4126739502    0.779  1.673  3.7140  2.464    3  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1 -1.35e-12      0.00 7.535e-01 2.463e-01 4.512e-05 1.284e-05 1.137e-04 -1.000 2.607e-04 0.587 -0.675 -1.112 -1.187
0.00024632 -1.80000 10.11394 0.7832268476 2.4127137661    0.779  1.720  3.7123  2.411    3  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1 -1.61e-12      0.00 7.535e-01 2.463e-01 4.512e-05 1.284e-05 1.137e-04 -1.000 2.608e-04 0.470 -0.800 -1.240 -1.316
