Number,ApertureRA,ApertureDec,CentroidRA,CentroidDec,ApertureX,ApertureY,CentroidX,CentroidY,CentroidFlag,SourceIntensity,ApertureCorr,SourceUncertainty,DataUnits,Magnitude,MagUncertainty,SourceModel,SkyModel,SkyMedian,SkyMode,SkyAverage,SkyLocalNonAnnulusBkg,SkyRMS,SkyCustom,SkySigma,SkyScale,RadiusCentroid,ApertureMajorRadius,ApertureMinorRadius,ApertureRotationAngle,SkyRadiusInner,SkyRadiusOuter,ApertureNumPixels,ApertureNumRejected,SkyNumPixels,RadialProfileFWHM,Flags,Image
544,268.514382,-34.859083,268.515302,-34.859405,98,444,95.283,442.838,1,+4718.46,1.0000,+257.728,D.N.,+10.7135,+0.0593,0,F,447.844177,442.956027,455.291990,442.522522,455.795790,0.000000,21.443893,11.143824,5,10,10,0,15,20,315.84,0.00,551,13.67,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aK_asky_980815s0140221.fits
545,268.483238,-34.859653,268.481877,-34.858277,190,442,194.018,446.957,1,+40231.1,1.0000,+262.998,D.N.,+8.3866,+0.0071,0,F,447.505676,445.279065,450.740079,442.652740,450.831903,0.000000,9.107004,7.621152,5,10,10,0,15,20,315.84,0.00,547,15.47,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aK_asky_980815s0140221.fits
546,268.481883,-34.858265,268.481931,-34.858276,194,447,193.858,446.957,1,+44089.4,1.0000,+270.234,D.N.,+8.2872,+0.0067,0,F,447.505676,445.279065,450.740079,442.661591,450.831903,0.000000,9.107004,7.621152,5,10,10,0,15,20,315.84,0.00,547,14.86,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aK_asky_980815s0140221.fits
547,268.523521,-34.858243,268.523491,-34.858168,71,447,71.089,447.271,1,+167101,1.0000,+430.313,D.N.,+6.8406,+0.0028,0,F,446.608917,443.208992,448.915011,442.215820,448.982630,0.000000,7.799066,6.026077,5,10,10,0,15,20,315.84,0.00,549,4.17,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aK_asky_980815s0140221.fits
548,268.390144,-34.858539,268.390503,-34.858344,465,446,463.940,446.702,1,+6884.85,1.0000,+191.386,D.N.,+10.3033,+0.0302,0,F,445.288666,442.095777,450.066938,442.604645,450.260589,0.000000,13.216145,7.736954,5,10,10,0,15,20,315.84,0.00,551,4.16,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aK_asky_980815s0140221.fits
549,268.391160,-34.858262,268.390535,-34.858339,462,447,463.846,446.719,1,+6869.19,1.0000,+191.345,D.N.,+10.3057,+0.0302,0,F,445.288666,442.095777,450.066938,442.613586,450.260589,0.000000,13.216145,7.736954,5,10,10,0,15,20,315.84,0.00,551,16.86,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aK_asky_980815s0140221.fits
550,268.502533,-34.858256,268.502431,-34.858186,133,447,133.301,447.252,1,+3216.00,1.0000,+106.764,D.N.,+11.1297,+0.0360,0,F,442.833588,441.681967,445.568012,442.934296,445.632957,0.000000,7.614796,4.049957,5,10,10,0,15,20,315.84,0.00,545,3.02,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aK_asky_980815s0140221.fits
551,268.485606,-34.857430,268.485468,-34.857517,183,450,183.410,449.686,1,+93000.6,1.0000,+321.653,D.N.,+7.4768,+0.0038,0,F,444.850845,442.063464,446.734240,442.727875,446.773311,0.000000,5.913983,4.574309,5,10,10,0,15,20,315.84,0.00,542,3.47,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aK_asky_980815s0140221.fits
552,268.398608,-34.858264,268.397585,-34.857199,440,447,443.022,450.834,1,+14203.5,1.0000,+163.582,D.N.,+9.5170,+0.0125,0,F,444.912827,442.341559,447.502895,442.534210,447.584278,0.000000,8.542657,5.028458,5,10,10,0,15,20,315.84,0.00,552,16.31,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aK_asky_980815s0140221.fits
553,268.397593,-34.857153,268.397582,-34.857199,443,451,443.031,450.836,1,+14197.3,1.0000,+163.563,D.N.,+9.5175,+0.0125,0,F,444.912827,442.341559,447.502895,442.553955,447.584278,0.000000,8.542657,5.028458,5,10,10,0,15,20,315.84,0.00,552,2.98,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aK_asky_980815s0140221.fits
554,268.487638,-34.857707,268.485440,-34.857517,177,449,183.491,449.687,1,+92990.4,1.0000,+321.637,D.N.,+7.4769,+0.0038,0,F,444.850845,442.063464,446.734240,442.760071,446.773311,0.000000,5.913983,4.574309,5,10,10,0,15,20,315.84,0.00,542,18.07,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aK_asky_980815s0140221.fits
555,268.383375,-34.856869,268.383080,-34.856899,485,452,485.871,451.892,1,+6146.37,1.0000,+206.530,D.N.,+10.4265,+0.0365,0,F,445.286896,442.438877,450.333067,442.623352,450.518098,0.000000,12.922527,8.554590,5,10,10,0,15,20,315.84,0.00,545,3.42,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aK_asky_980815s0140221.fits
556,268.472404,-34.855767,268.472798,-34.855728,222,456,220.837,456.142,1,+4316.47,1.0000,+121.172,D.N.,+10.8102,+0.0305,0,F,443.427719,442.465691,446.109129,442.397827,446.181124,0.000000,8.022307,4.566010,5,10,10,0,15,20,315.84,0.00,550,3.12,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aK_asky_980815s0140221.fits
557,268.534690,-34.856013,268.536686,-34.855712,38,455,32.103,456.078,1,+7563.50,1.0000,+137.740,D.N.,+10.2012,+0.0198,0,F,443.332275,441.242945,446.872509,442.043732,446.997960,0.000000,10.599149,4.788563,5,10,10,0,15,20,315.84,0.00,549,3.47,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aK_asky_980815s0140221.fits
558,268.505239,-34.856310,268.505377,-34.855896,125,454,124.593,455.489,1,+4125.28,1.0000,+88.5813,D.N.,+10.8594,+0.0233,0,F,442.467682,441.063182,443.892538,442.893555,443.935657,0.000000,6.192977,2.731210,5,10,10,0,15,20,315.84,0.00,545,3.61,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aK_asky_980815s0140221.fits
559,268.405379,-34.855767,268.405186,-34.855706,420,456,420.570,456.220,1,+8975.89,1.0000,+225.405,D.N.,+10.0153,+0.0273,0,F,444.722504,443.818062,457.066352,442.312531,458.877915,0.000000,40.771683,9.163187,5,10,10,0,15,20,315.84,0.00,547,3.23,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aK_asky_980815s0140221.fits
560,268.520811,-34.856301,268.523452,-34.858169,79,454,71.203,447.268,1,+167141,1.0000,+430.358,D.N.,+6.8403,+0.0028,0,F,446.608917,443.208992,448.915011,442.318268,448.982630,0.000000,7.799066,6.026077,5,10,10,0,15,20,315.84,0.00,549,16.22,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aK_asky_980815s0140221.fits
561,268.427721,-34.855771,268.427602,-34.855544,354,456,354.351,456.816,1,+10485.6,1.0000,+115.141,D.N.,+9.8465,+0.0119,0,F,443.446075,442.620070,444.332362,442.268188,444.349056,0.000000,3.855276,2.357941,5,10,10,0,15,20,315.84,0.00,546,3.43,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aK_asky_980815s0140221.fits
562,268.425690,-34.856048,268.427603,-34.855544,360,455,354.347,456.816,1,+10499.5,1.0000,+115.201,D.N.,+9.8451,+0.0119,0,F,443.446075,442.620070,444.332362,442.224030,444.349056,0.000000,3.855276,2.357941,5,10,10,0,15,20,315.84,0.00,546,3.37,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aK_asky_980815s0140221.fits
563,268.441599,-34.854938,268.441473,-34.855023,313,459,313.372,458.695,1,+3393.90,1.0000,+144.460,D.N.,+11.0713,+0.0462,0,F,444.406219,441.822691,449.009248,442.469299,449.201924,0.000000,13.167470,5.918488,5,10,10,0,15,20,315.84,0.00,545,2.97,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aK_asky_980815s0140221.fits
564,268.397255,-34.855486,268.397552,-34.857198,444,457,443.120,450.836,1,+14141.7,1.0000,+163.393,D.N.,+9.5217,+0.0125,0,F,444.912827,442.341559,447.502895,442.493500,447.584278,0.000000,8.542657,5.028458,5,10,10,0,15,20,315.84,0.00,552,7.90,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aK_asky_980815s0140221.fits
565,268.396240,-34.854375,268.396531,-34.854462,447,461,446.140,460.686,1,+18731.3,1.0000,+158.426,D.N.,+9.2166,+0.0092,0,F,444.533813,444.544381,445.891465,442.469330,445.927319,0.000000,5.659789,3.576187,5,10,10,0,15,20,315.84,0.00,548,15.61,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aK_asky_980815s0140221.fits
566,268.522841,-34.855188,268.523494,-34.858171,73,458,71.079,447.259,1,+167093,1.0000,+430.302,D.N.,+6.8406,+0.0028,0,F,446.608917,443.208992,448.915011,442.235718,448.982630,0.000000,7.799066,6.026077,5,10,10,0,15,20,315.84,0.00,549,16.93,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aK_asky_980815s0140221.fits
567,268.416888,-34.855214,268.418827,-34.852915,386,458,380.276,466.278,1,+14199.0,1.0000,+255.128,D.N.,+9.5174,+0.0195,0,F,443.958801,442.899950,457.368691,442.033020,459.158924,0.000000,40.543901,10.103477,5,10,10,0,15,20,315.84,0.00,546,4.20,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aK_asky_980815s0140221.fits
568,268.516070,-34.853804,268.518822,-34.853272,93,463,84.867,464.909,1,+10271.8,1.0000,+304.794,D.N.,+9.8689,+0.0322,0,F,448.010574,444.019786,458.737619,442.451843,460.197100,0.000000,36.655170,12.899663,5,10,10,0,15,20,315.84,0.00,552,9.74,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aK_asky_980815s0140221.fits
569,268.501515,-34.854923,268.500509,-34.854545,136,459,138.972,460.362,1,+1865.01,1.0000,+143.131,D.N.,+11.7213,+0.0833,0,F,444.293488,442.224300,448.847820,442.870331,449.065993,0.000000,14.009321,6.109549,5,10,10,0,15,20,315.84,0.00,545,12.06,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aK_asky_980815s0140221.fits
570,268.500160,-34.854368,268.500497,-34.854553,140,461,139.007,460.332,1,+1874.99,1.0000,+143.165,D.N.,+11.7155,+0.0829,0,F,444.293488,442.224300,448.847820,442.839142,449.065993,0.000000,14.009321,6.109549,5,10,10,0,15,20,315.84,0.00,545,3.10,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aK_asky_980815s0140221.fits
571,268.473757,-34.854934,268.472797,-34.855728,218,459,220.837,456.141,1,+4303.18,1.0000,+121.117,D.N.,+10.8135,+0.0306,0,F,443.427719,442.465691,446.109129,442.439911,446.181124,0.000000,8.022307,4.566010,5,10,10,0,15,20,315.84,0.00,550,2.00,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aK_asky_980815s0140221.fits
572,268.418243,-34.854381,268.418845,-34.852917,382,461,380.222,466.269,1,+14193.8,1.0000,+255.118,D.N.,+9.5178,+0.0195,0,F,443.958801,442.899950,457.368691,442.039368,459.158924,0.000000,40.543901,10.103477,5,10,10,0,15,20,315.84,0.00,546,3.18,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aK_asky_980815s0140221.fits
573,268.399625,-34.854376,268.399495,-34.854211,437,461,437.383,461.594,1,+17330.4,1.0000,+192.550,D.N.,+9.3010,+0.0121,0,F,444.308197,443.455660,452.745966,442.396118,453.487828,0.000000,25.952479,6.295426,5,10,10,0,15,20,315.84,0.00,547,3.34,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aK_asky_980815s0140221.fits
574,268.399964,-34.852709,268.399485,-34.854212,436,467,437.415,461.590,1,+17352.5,1.0000,+192.607,D.N.,+9.2996,+0.0121,0,F,444.308197,443.455660,452.745966,442.326355,453.487828,0.000000,25.952479,6.295426,5,10,10,0,15,20,315.84,0.00,547,6.00,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aK_asky_980815s0140221.fits
575,268.492374,-34.853538,268.492353,-34.853484,163,464,163.062,464.194,1,+4169.01,1.0000,+126.004,D.N.,+10.8479,+0.0328,0,F,443.680054,442.471798,446.481515,442.743469,446.564159,0.000000,8.598817,4.849328,5,10,10,0,15,20,315.84,0.00,548,3.71,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aK_asky_980815s0140221.fits
576,268.534348,-34.853235,268.534224,-34.853480,39,465,39.367,464.121,1,+5269.23,1.0000,+120.763,D.N.,+10.5936,+0.0249,0,F,443.712326,442.522763,445.884279,442.074280,445.929683,0.000000,6.369081,4.325310,5,10,10,0,15,20,315.84,0.00,548,16.03,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aK_asky_980815s0140221.fits
577,268.409780,-34.853823,268.409524,-34.853826,407,463,407.756,462.990,1,+3900.69,1.0000,+209.994,D.N.,+10.9201,+0.0584,0,F,445.110916,440.423618,453.139384,442.163818,453.813291,0.000000,24.745247,8.973330,5,10,10,0,15,20,315.84,0.00,544,3.04,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aK_asky_980815s0140221.fits
578,268.520808,-34.853523,268.518807,-34.853275,79,464,84.912,464.899,1,+10337.8,1.0000,+304.902,D.N.,+9.8619,+0.0320,0,F,448.010574,444.019786,458.737619,442.291290,460.197100,0.000000,36.655170,12.899663,5,10,10,0,15,20,315.84,0.00,552,13.96,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aK_asky_980815s0140221.fits
579,268.519792,-34.852412,268.518840,-34.853269,82,468,84.813,464.919,1,+10313.6,1.0000,+304.862,D.N.,+9.8645,+0.0321,0,F,448.010574,444.019786,458.737619,442.312286,460.197100,0.000000,36.655170,12.899663,5,10,10,0,15,20,315.84,0.00,552,4.33,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aK_asky_980815s0140221.fits
580,268.518777,-34.853524,268.518823,-34.853273,85,464,84.865,464.906,1,+10301.4,1.0000,+304.842,D.N.,+9.8658,+0.0321,0,F,448.010574,444.019786,458.737619,442.358124,460.197100,0.000000,36.655170,12.899663,5,10,10,0,15,20,315.84,0.00,552,16.25,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aK_asky_980815s0140221.fits
581,268.415874,-34.852714,268.415784,-34.852710,389,467,389.265,467.015,1,+14524.8,1.0000,+194.175,D.N.,+9.4927,+0.0145,0,F,444.713531,441.201014,451.607862,442.021759,452.222353,0.000000,23.588433,6.818666,5,10,10,0,15,20,315.84,0.00,546,4.25,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aK_asky_980815s0140221.fits
582,268.418920,-34.852992,268.418840,-34.852917,380,466,380.238,466.270,1,+14193.4,1.0000,+255.117,D.N.,+9.5178,+0.0195,0,F,443.958801,442.899950,457.368691,442.040619,459.158924,0.000000,40.543901,10.103477,5,10,10,0,15,20,315.84,0.00,546,3.33,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aK_asky_980815s0140221.fits
583,268.482557,-34.851875,268.482522,-34.851963,192,470,192.104,469.684,1,+3251.24,1.0000,+148.584,D.N.,+11.1179,+0.0496,0,F,443.413498,442.884862,449.558054,442.640594,450.137830,0.000000,22.859675,6.161406,5,10,10,0,15,20,315.84,0.00,554,2.92,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aK_asky_980815s0140221.fits
584,268.384056,-34.851036,268.383747,-34.850847,483,473,483.915,473.680,1,+4722.79,1.0000,+156.641,D.N.,+10.7125,+0.0360,0,F,443.852631,442.231759,450.253052,442.513916,450.819038,0.000000,22.603645,6.310544,5,10,10,0,15,20,315.84,0.00,549,3.43,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aK_asky_980815s0140221.fits
585,268.496434,-34.850759,268.496434,-34.850735,151,474,151.002,474.086,1,+3321.54,1.0000,+149.866,D.N.,+11.0947,+0.0490,0,F,443.941116,441.709773,447.988412,442.710602,448.141015,0.000000,11.704882,6.191675,5,10,10,0,15,20,315.84,0.00,544,3.21,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aK_asky_980815s0140221.fits
586,268.536376,-34.850456,268.536150,-34.850487,33,475,33.667,474.889,1,+3919.06,1.0000,+133.358,D.N.,+10.9150,+0.0369,0,F,443.330185,442.706249,447.655849,442.095337,447.827491,0.000000,12.409023,5.277198,5,10,10,0,15,20,315.84,0.00,548,3.00,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aK_asky_980815s0140221.fits
587,268.522159,-34.850744,268.522188,-34.850546,75,474,74.914,474.713,1,+2767.42,1.0000,+283.201,D.N.,+11.2928,+0.1111,0,F,448.394440,441.961936,454.383572,442.225220,454.707746,0.000000,17.182690,12.462906,5,10,10,0,15,20,315.84,0.00,546,15.74,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aK_asky_980815s0140221.fits
588,268.451754,-34.850216,268.451530,-34.850225,283,476,283.663,475.965,1,+7181.67,1.0000,+195.552,D.N.,+10.2574,+0.0296,0,F,445.126282,442.350535,454.758340,442.350464,456.649065,0.000000,41.549149,7.916565,5,10,10,0,15,20,315.84,0.00,555,2.99,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aK_asky_980815s0140221.fits
589,268.415875,-34.849380,268.416750,-34.848624,389,479,386.415,481.723,1,+10681.9,1.0000,+216.496,D.N.,+9.8264,+0.0220,0,F,444.103561,442.267130,455.913547,441.975800,457.318530,0.000000,35.853139,8.508414,5,10,10,0,15,20,315.84,0.00,542,2.39,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aK_asky_980815s0140221.fits
590,268.441261,-34.849383,268.441181,-34.849354,314,479,314.235,479.104,1,+2850.60,1.0000,+187.011,D.N.,+11.2607,+0.0712,0,F,445.847321,441.932053,484.580772,442.510742,523.687156,0.000000,198.751252,8.027011,5,10,10,0,15,20,315.84,0.00,546,13.13,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aK_asky_980815s0140221.fits
591,268.449046,-34.848827,268.449034,-34.848754,291,481,291.036,481.261,1,+8945.24,1.0000,+182.764,D.N.,+10.0190,+0.0222,0,F,444.614807,443.900438,451.459365,442.410675,452.128548,0.000000,24.612201,7.020421,5,10,10,0,15,20,315.84,0.00,553,3.51,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aK_asky_980815s0140221.fits
592,268.421629,-34.848270,268.421813,-34.848410,372,483,371.455,482.498,1,+6142.68,1.0000,+228.466,D.N.,+10.4271,+0.0404,0,F,444.537125,442.564260,456.143841,442.066254,457.531582,0.000000,35.640989,9.604866,5,10,10,0,15,20,315.84,0.00,544,3.19,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aK_asky_980815s0140221.fits
593,268.416890,-34.848547,268.416731,-34.848635,386,482,386.472,481.684,1,+10690.5,1.0000,+216.516,D.N.,+9.8255,+0.0220,0,F,444.103561,442.267130,455.913547,441.951141,457.318530,0.000000,35.853139,8.508414,5,10,10,0,15,20,315.84,0.00,542,3.06,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aK_asky_980815s0140221.fits
594,268.514710,-34.848249,268.514679,-34.848172,97,483,97.092,483.278,1,+11521.1,1.0000,+153.812,D.N.,+9.7443,+0.0145,0,F,443.596176,443.198780,447.013509,442.393799,447.125482,0.000000,10.015235,4.927412,5,10,10,0,15,20,315.84,0.00,542,2.97,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aK_asky_980815s0140221.fits
595,268.465970,-34.847991,268.466023,-34.847863,241,484,240.842,484.462,1,+4306.35,1.0000,+263.714,D.N.,+10.8127,+0.0665,0,F,444.018860,441.370900,452.887122,442.362000,453.573206,0.000000,24.960866,11.447020,5,10,10,0,15,20,315.84,0.00,548,3.43,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aK_asky_980815s0140221.fits
596,268.453108,-34.848271,268.452780,-34.847305,279,483,279.968,486.477,1,+5113.22,1.0000,+201.423,D.N.,+10.6263,+0.0428,0,F,443.596390,442.873834,453.278953,442.367126,455.028915,0.000000,39.904749,8.450339,5,10,10,0,15,20,315.84,0.00,552,16.90,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aK_asky_980815s0140221.fits
597,268.452092,-34.847160,268.452799,-34.847303,282,487,279.911,486.486,1,+5091.95,1.0000,+201.371,D.N.,+10.6308,+0.0429,0,F,443.596390,442.873834,453.278953,442.399780,455.028915,0.000000,39.904749,8.450339,5,10,10,0,15,20,315.84,0.00,552,15.15,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aK_asky_980815s0140221.fits
598,268.445999,-34.846327,268.445823,-34.846305,300,490,300.522,490.080,1,+83362.1,1.0000,+340.420,D.N.,+7.5956,+0.0044,0,F,444.964355,441.781716,450.514233,442.479431,450.778886,0.000000,15.458600,8.074307,5,10,10,0,15,20,315.84,0.00,545,3.41,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aK_asky_980815s0140221.fits
599,268.377628,-34.847144,268.377529,-34.847057,502,487,502.293,487.313,1,+19383.5,1.0000,+270.726,D.N.,+9.1794,+0.0152,0,F,446.028244,444.771729,454.360968,442.596313,454.900443,0.000000,22.180804,10.367495,5,10,10,0,15,20,275.56,0.00,336,3.08,2,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aK_asky_980815s0140221.fits
600,268.517417,-34.846581,268.517239,-34.846685,89,489,89.526,488.625,1,+10139.1,1.0000,+131.392,D.N.,+9.8830,+0.0141,0,F,443.613831,442.050579,444.983908,442.301086,445.018297,0.000000,5.537357,3.781648,5,10,10,0,15,20,315.84,0.00,547,3.13,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aK_asky_980815s0140221.fits
601,268.473077,-34.846045,268.473070,-34.845964,220,491,220.021,491.293,1,+20592.6,1.0000,+207.862,D.N.,+9.1137,+0.0110,0,F,443.488815,442.304964,448.244022,442.483093,448.416244,0.000000,12.438203,6.730474,5,10,10,0,15,20,315.84,0.00,544,2.95,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aK_asky_980815s0140221.fits
602,268.454123,-34.847160,268.452786,-34.847303,276,487,279.948,486.485,1,+5099.35,1.0000,+201.389,D.N.,+10.6292,+0.0429,0,F,443.596390,442.873834,453.278953,442.376373,455.028915,0.000000,39.904749,8.450339,5,10,10,0,15,20,315.84,0.00,552,16.87,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aK_asky_980815s0140221.fits
603,268.430091,-34.846049,268.430032,-34.845816,347,491,347.176,491.838,1,+7462.60,1.0000,+138.905,D.N.,+10.2158,+0.0202,0,F,443.882050,441.287578,446.571875,442.296600,446.666168,0.000000,9.185794,4.883026,5,10,10,0,15,20,315.84,0.00,553,3.26,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aK_asky_980815s0140221.fits
604,268.385075,-34.845759,268.385085,-34.845623,480,492,479.972,492.489,1,+9816.72,1.0000,+246.685,D.N.,+9.9181,+0.0273,0,F,445.051941,441.536549,451.756219,442.388885,452.070944,0.000000,16.881275,10.121288,5,10,10,0,15,20,315.84,0.00,547,3.03,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aK_asky_980815s0140221.fits
605,268.392184,-34.844651,268.392210,-34.844763,459,496,458.923,495.596,1,+3799.15,1.0000,+181.802,D.N.,+10.9488,+0.0520,0,F,444.339554,443.292659,449.519811,442.155914,449.735293,0.000000,13.933020,7.660059,5,10,10,0,15,20,315.84,0.00,546,3.12,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aK_asky_980815s0140221.fits
606,268.519784,-34.844079,268.519994,-34.843913,82,498,81.379,498.596,1,+4619.90,1.0000,+180.316,D.N.,+10.7364,+0.0424,0,F,444.083603,441.532937,450.875413,442.219055,451.465710,0.000000,23.100133,7.494982,5,10,10,0,15,20,315.84,0.00,552,3.31,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aK_asky_980815s0140221.fits
607,268.461568,-34.844103,268.462483,-34.843635,254,498,251.298,499.684,1,+9798.72,1.0000,+239.690,D.N.,+9.9201,+0.0266,0,F,444.627304,442.244825,466.118135,442.393158,474.083584,0.000000,86.618816,9.783259,5,10,10,0,15,20,315.84,0.00,548,14.48,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aK_asky_980815s0140221.fits
608,268.437199,-34.843549,268.437100,-34.843461,326,500,326.294,500.318,1,+21701.4,1.0000,+247.695,D.N.,+9.0568,+0.0124,0,F,446.387421,444.174327,453.886944,442.512512,454.498518,0.000000,23.591414,8.933101,5,10,10,0,15,20,315.84,0.00,551,3.21,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aK_asky_980815s0140221.fits
609,268.463261,-34.843825,268.462493,-34.843634,249,499,251.268,499.690,1,+9791.95,1.0000,+239.676,D.N.,+9.9208,+0.0266,0,F,444.627304,442.244825,466.118135,442.414581,474.083584,0.000000,86.618816,9.783259,5,10,10,0,15,20,315.84,0.00,548,3.94,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aK_asky_980815s0140221.fits
610,268.462245,-34.843270,268.462488,-34.843630,252,501,251.281,499.704,1,+9845.97,1.0000,+239.789,D.N.,+9.9149,+0.0264,0,F,444.627304,442.244825,466.118135,442.419281,474.083584,0.000000,86.618816,9.783259,5,10,10,0,15,20,315.84,0.00,548,16.63,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aK_asky_980815s0140221.fits
611,268.465291,-34.842991,268.465533,-34.842985,243,502,242.286,502.022,1,+11305.6,1.0000,+194.937,D.N.,+9.7648,+0.0187,0,F,445.073151,442.565338,455.395695,442.447937,457.093383,0.000000,39.394386,7.339334,5,10,10,0,15,20,315.84,0.00,555,3.32,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aK_asky_980815s0140221.fits
612,268.439230,-34.843272,268.437103,-34.843457,320,501,326.285,500.333,1,+21685.3,1.0000,+247.662,D.N.,+9.0576,+0.0124,0,F,446.387421,444.174327,453.886944,442.563965,454.498518,0.000000,23.591414,8.933101,5,10,10,0,15,20,315.84,0.00,551,17.84,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aK_asky_980815s0140221.fits
613,268.492029,-34.842983,268.491888,-34.842801,164,502,164.418,502.657,1,+23178.2,1.0000,+188.270,D.N.,+8.9853,+0.0088,0,F,443.784775,442.526243,445.945273,442.531952,445.987068,0.000000,6.111245,4.953797,5,10,10,0,15,20,315.84,0.00,542,3.22,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aK_asky_980815s0140221.fits
614,268.464275,-34.841603,268.465491,-34.842986,246,507,242.408,502.018,1,+11360.6,1.0000,+195.078,D.N.,+9.7595,+0.0186,0,F,445.073151,442.565338,455.395695,442.469574,457.093383,0.000000,39.394386,7.339334,5,10,10,0,15,20,315.84,0.00,555,16.55,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aK_asky_980815s0140221.fits
