Number,ApertureRA,ApertureDec,CentroidRA,CentroidDec,ApertureX,ApertureY,CentroidX,CentroidY,CentroidFlag,SourceIntensity,ApertureCorr,SourceUncertainty,DataUnits,Magnitude,MagUncertainty,SourceModel,SkyModel,SkyMedian,SkyMode,SkyAverage,SkyLocalNonAnnulusBkg,SkyRMS,SkyCustom,SkySigma,SkyScale,RadiusCentroid,ApertureMajorRadius,ApertureMinorRadius,ApertureRotationAngle,SkyRadiusInner,SkyRadiusOuter,ApertureNumPixels,ApertureNumRejected,SkyNumPixels,RadialProfileFWHM,Flags,Image
510,268.404697,-34.867155,268.404696,-34.867303,422,415,422.002,414.468,1,+6067.41,1.0000,+158.598,D.N.,+11.4899,+0.0284,0,F,156.604599,154.453620,158.961182,153.600250,159.096852,0.000000,6.574903,6.197689,5,10,10,0,15,20,315.84,0.00,551,3.41,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aJ_asky_980815s0140221.fits
511,268.395556,-34.867708,268.395308,-34.865309,449,413,449.736,421.634,1,+244062,1.0000,+511.607,D.N.,+7.4787,+0.0023,0,F,160.699631,158.465124,163.609489,153.667511,163.918898,0.000000,10.076038,5.953139,5,10,10,0,15,20,315.84,0.00,545,13.14,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aJ_asky_980815s0140221.fits
512,268.460897,-34.867714,268.460906,-34.867446,256,413,255.975,413.966,1,+5057.49,1.0000,+150.780,D.N.,+11.6876,+0.0324,0,F,154.153091,152.217676,160.398160,153.692276,161.701177,0.000000,20.505253,5.962578,5,10,10,0,15,20,315.84,0.00,550,15.30,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aJ_asky_980815s0140221.fits
513,268.428396,-34.867438,268.428404,-34.867412,352,414,351.977,414.092,1,+17546.3,1.0000,+209.413,D.N.,+10.3369,+0.0130,0,F,154.803131,153.469118,160.765616,153.673172,161.800736,0.000000,18.289456,7.271534,5,10,10,0,15,20,315.84,0.00,549,3.05,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aJ_asky_980815s0140221.fits
514,268.485950,-34.867152,268.485156,-34.866021,182,415,184.345,419.074,1,+4837.77,1.0000,+131.599,D.N.,+11.7358,+0.0295,0,F,155.113770,153.222129,158.482403,153.700241,158.935623,0.000000,12.005121,5.008434,5,10,10,0,15,20,315.84,0.00,549,2.41,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aJ_asky_980815s0140221.fits
515,268.485273,-34.866041,268.485169,-34.866022,184,419,184.305,419.068,1,+4813.03,1.0000,+131.505,D.N.,+11.7414,+0.0297,0,F,155.113770,153.222129,158.482403,153.772934,158.935623,0.000000,12.005121,5.008434,5,10,10,0,15,20,315.84,0.00,549,2.99,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aJ_asky_980815s0140221.fits
516,268.444647,-34.866883,268.444166,-34.866426,304,416,305.419,417.642,1,+3925.23,1.0000,+285.201,D.N.,+11.9627,+0.0789,0,F,158.691620,155.787950,187.163513,153.835037,232.997681,0.000000,138.899278,12.465395,5,10,10,0,15,20,315.84,0.00,547,13.45,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aJ_asky_980815s0140221.fits
517,268.443631,-34.866049,268.444168,-34.866426,307,419,305.415,417.643,1,+3909.86,1.0000,+285.174,D.N.,+11.9670,+0.0792,0,F,158.691620,155.787950,187.163513,153.883698,232.997681,0.000000,138.899278,12.465395,5,10,10,0,15,20,315.84,0.00,547,10.43,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aJ_asky_980815s0140221.fits
518,268.416208,-34.866603,268.415917,-34.866560,388,417,388.859,417.154,1,+2306.15,1.0000,+109.329,D.N.,+12.5402,+0.0515,0,F,154.499771,153.036305,156.392002,153.478714,156.516248,0.000000,6.240925,4.397369,5,10,10,0,15,20,315.84,0.00,545,3.25,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aJ_asky_980815s0140221.fits
519,268.395218,-34.865485,268.395335,-34.865309,450,421,449.656,421.636,1,+244051,1.0000,+511.597,D.N.,+7.4787,+0.0023,0,F,160.699631,158.465124,163.609489,153.751236,163.918898,0.000000,10.076038,5.953139,5,10,10,0,15,20,315.84,0.00,545,4.59,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aJ_asky_980815s0140221.fits
520,268.424672,-34.866326,268.424610,-34.866193,363,418,363.184,418.479,1,+4784.85,1.0000,+108.567,D.N.,+11.7477,+0.0246,0,F,154.515259,153.858212,158.792566,153.615097,159.668725,0.000000,16.719207,3.751381,5,10,10,0,15,20,315.84,0.00,549,16.29,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aJ_asky_980815s0140221.fits
521,268.511680,-34.866029,268.511476,-34.866043,106,419,106.600,418.947,1,+4266.74,1.0000,+225.496,D.N.,+11.8722,+0.0574,0,F,157.309372,153.439393,164.187971,153.650558,165.255397,0.000000,18.769537,9.682335,5,10,10,0,15,20,315.84,0.00,551,3.21,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aJ_asky_980815s0140221.fits
522,268.504570,-34.866310,268.504717,-34.866643,127,418,126.568,416.802,1,+8335.18,1.0000,+219.323,D.N.,+11.1451,+0.0286,0,F,156.501572,152.848902,168.738952,153.600433,173.515279,0.000000,40.468656,8.934279,5,10,10,0,15,20,315.84,0.00,547,15.73,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aJ_asky_980815s0140221.fits
523,268.402666,-34.865766,268.402693,-34.865804,428,420,427.922,419.864,1,+6301.13,1.0000,+326.482,D.N.,+11.4489,+0.0563,0,F,156.032074,152.255068,188.738725,153.642563,233.729987,0.000000,137.993063,14.197525,5,10,10,0,15,20,315.84,0.00,549,4.37,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aJ_asky_980815s0140221.fits
524,268.488996,-34.865484,268.488777,-34.865422,173,421,173.646,421.225,1,+4730.14,1.0000,+126.367,D.N.,+11.7602,+0.0290,0,F,154.606949,153.268478,156.679399,153.772690,156.805461,0.000000,6.292130,4.751103,5,10,10,0,15,20,315.84,0.00,548,3.60,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aJ_asky_980815s0140221.fits
525,268.473762,-34.865211,268.473646,-34.865038,218,422,218.340,422.625,1,+2484.37,1.0000,+239.040,D.N.,+12.4594,+0.1045,0,F,158.471542,155.132675,171.329452,153.815262,175.932251,0.000000,40.016560,10.459932,5,10,10,0,15,20,315.84,0.00,543,11.47,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aJ_asky_980815s0140221.fits
526,268.455480,-34.865215,268.455434,-34.865184,272,422,272.136,422.113,1,+6904.10,1.0000,+221.587,D.N.,+11.3496,+0.0348,0,F,155.986572,152.536309,163.820622,153.808334,165.330429,0.000000,22.313033,9.190739,5,10,10,0,15,20,315.84,0.00,543,3.00,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aJ_asky_980815s0140221.fits
527,268.479178,-34.864654,268.479094,-34.864694,202,424,202.249,423.859,1,+5233.76,1.0000,+263.537,D.N.,+11.6504,+0.0547,0,F,157.762276,154.019604,165.640440,153.870468,166.879809,0.000000,20.319442,11.326476,5,10,10,0,15,20,315.84,0.00,540,3.00,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aJ_asky_980815s0140221.fits
528,268.381339,-34.864368,268.381094,-34.864177,491,425,491.722,425.690,1,+7377.25,1.0000,+111.800,D.N.,+11.2777,+0.0165,0,F,154.897049,153.011996,156.266402,153.906876,156.338688,0.000000,4.758260,3.168188,5,10,10,0,15,20,315.84,0.00,513,3.07,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aJ_asky_980815s0140221.fits
529,268.391495,-34.864373,268.395340,-34.865304,461,425,449.641,421.652,1,+244023,1.0000,+511.569,D.N.,+7.4788,+0.0023,0,F,160.699631,158.465124,163.609489,153.821854,163.918898,0.000000,10.076038,5.953139,5,10,10,0,15,20,315.84,0.00,545,18.06,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aJ_asky_980815s0140221.fits
530,268.391157,-34.863262,268.392805,-34.862318,462,429,457.133,432.401,1,+15493.1,1.0000,+717.840,D.N.,+10.4721,+0.0503,0,F,167.750320,157.189016,196.933179,153.856140,219.541432,0.000000,97.123674,31.673332,5,10,10,0,15,20,315.84,0.00,547,14.62,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aJ_asky_980815s0140221.fits
531,268.396913,-34.862153,268.395310,-34.865304,445,433,449.730,421.655,1,+244002,1.0000,+511.549,D.N.,+7.4789,+0.0023,0,F,160.699631,158.465124,163.609489,153.836456,163.918898,0.000000,10.076038,5.953139,5,10,10,0,15,20,315.84,0.00,545,9.56,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aJ_asky_980815s0140221.fits
532,268.440922,-34.862160,268.440731,-34.862103,315,433,315.567,433.209,1,+73869.6,1.0000,+324.660,D.N.,+8.7762,+0.0048,0,F,157.890533,154.996405,162.265257,154.112473,162.640571,0.000000,11.052829,7.955854,5,10,10,0,15,20,315.84,0.00,547,3.16,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aJ_asky_980815s0140221.fits
533,268.411131,-34.862990,268.410525,-34.862555,403,430,404.790,431.568,1,+3818.13,1.0000,+107.849,D.N.,+11.9928,+0.0307,0,F,154.910934,153.720616,156.473271,153.510193,156.558811,0.000000,5.179387,3.958807,5,10,10,0,15,20,315.84,0.00,546,3.14,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aJ_asky_980815s0140221.fits
534,268.410116,-34.862157,268.410542,-34.862555,406,433,404.741,431.565,1,+3812.45,1.0000,+107.822,D.N.,+11.9944,+0.0307,0,F,154.910934,153.720616,156.473271,153.528183,156.558811,0.000000,5.179387,3.958807,5,10,10,0,15,20,315.84,0.00,546,3.36,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aJ_asky_980815s0140221.fits
535,268.509645,-34.862419,268.509524,-34.862340,112,432,112.357,432.283,1,+12153.1,1.0000,+182.167,D.N.,+10.7357,+0.0163,0,F,155.765793,153.988685,159.621400,153.794022,159.987200,0.000000,10.822578,6.490775,5,10,10,0,15,20,315.84,0.00,544,2.94,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aJ_asky_980815s0140221.fits
536,268.392512,-34.862151,268.392812,-34.862319,458,433,457.115,432.397,1,+15502.1,1.0000,+717.847,D.N.,+10.4714,+0.0503,0,F,167.750320,157.189016,196.933179,153.881592,219.541432,0.000000,97.123674,31.673332,5,10,10,0,15,20,315.84,0.00,547,14.55,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aJ_asky_980815s0140221.fits
537,268.514722,-34.861305,268.515028,-34.861615,97,436,96.098,434.883,1,+4553.59,1.0000,+195.257,D.N.,+11.8015,+0.0466,0,F,159.314606,155.318399,166.874869,153.843292,169.108682,0.000000,27.420777,8.208839,5,10,10,0,15,20,315.84,0.00,547,9.80,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aJ_asky_980815s0140221.fits
538,268.512013,-34.860473,268.511862,-34.860386,105,439,105.447,439.313,1,+11231.5,1.0000,+146.705,D.N.,+10.8213,+0.0142,0,F,156.774811,156.490498,158.127595,153.875809,158.244808,0.000000,6.095102,4.550880,5,10,10,0,15,20,315.84,0.00,551,13.99,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aJ_asky_980815s0140221.fits
539,268.454802,-34.860215,268.454712,-34.860146,274,440,274.265,440.248,1,+6384.21,1.0000,+226.851,D.N.,+11.4346,+0.0386,0,F,156.158401,154.022860,164.371527,153.985977,166.107561,0.000000,23.974358,9.518372,5,10,10,0,15,20,315.84,0.00,549,3.65,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aJ_asky_980815s0140221.fits
540,268.447354,-34.859938,268.447471,-34.860034,296,441,295.655,440.656,1,+9263.53,1.0000,+311.556,D.N.,+11.0305,+0.0365,0,F,157.986130,155.550680,169.486575,154.121185,175.022393,0.000000,43.710340,13.301959,5,10,10,0,15,20,315.84,0.00,553,3.02,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aJ_asky_980815s0140221.fits
541,268.441600,-34.860216,268.440787,-34.862104,313,440,315.401,433.203,1,+73819.7,1.0000,+340.525,D.N.,+8.7770,+0.0050,0,F,158.057091,155.183525,163.499082,154.203903,164.106072,0.000000,14.114361,9.205833,5,10,10,0,15,20,315.84,0.00,550,8.50,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aJ_asky_980815s0140221.fits
542,268.439907,-34.859660,268.440745,-34.862104,318,442,315.525,433.205,1,+73818.8,1.0000,+324.581,D.N.,+8.7770,+0.0048,0,F,157.890533,154.996405,162.265257,154.261917,162.640571,0.000000,11.052829,7.955854,5,10,10,0,15,20,315.84,0.00,547,14.44,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aJ_asky_980815s0140221.fits
543,268.515398,-34.859637,268.515220,-34.859371,95,442,95.524,442.961,1,+5212.74,1.0000,+239.416,D.N.,+11.6547,+0.0499,0,F,159.573288,154.817557,165.891944,153.904846,167.201130,0.000000,20.901525,10.240542,5,10,10,0,15,20,315.84,0.00,551,15.09,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aJ_asky_980815s0140221.fits
544,268.514382,-34.859083,268.515212,-34.859372,98,444,95.548,442.957,1,+5205.60,1.0000,+239.402,D.N.,+11.6562,+0.0499,0,F,159.573288,154.817557,165.891944,153.927200,167.201130,0.000000,20.901525,10.240542,5,10,10,0,15,20,315.84,0.00,551,13.42,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aJ_asky_980815s0140221.fits
545,268.483238,-34.859653,268.481889,-34.858298,190,442,193.983,446.881,1,+32982.8,1.0000,+241.102,D.N.,+9.6517,+0.0079,0,F,158.829025,155.132782,161.771497,154.185883,162.014332,0.000000,8.875321,7.097478,5,10,10,0,15,20,315.84,0.00,544,4.57,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aJ_asky_980815s0140221.fits
546,268.481883,-34.858265,268.481887,-34.858297,194,447,193.990,446.885,1,+32952.7,1.0000,+241.040,D.N.,+9.6527,+0.0079,0,F,158.829025,155.132782,161.771497,154.280411,162.014332,0.000000,8.875321,7.097478,5,10,10,0,15,20,315.84,0.00,544,2.95,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aJ_asky_980815s0140221.fits
547,268.523521,-34.858243,268.523477,-34.858171,71,447,71.129,447.262,1,+137380,1.0000,+396.308,D.N.,+8.1026,+0.0031,0,F,158.562782,155.300716,160.446661,153.933670,160.635226,0.000000,7.788121,6.291367,5,10,10,0,15,20,315.84,0.00,550,3.65,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aJ_asky_980815s0140221.fits
548,268.390144,-34.858539,268.390572,-34.858357,465,446,463.738,446.657,1,+6418.83,1.0000,+245.393,D.N.,+11.4288,+0.0415,0,F,158.166435,154.083328,163.415154,153.987808,164.037095,0.000000,14.283750,10.408868,5,10,10,0,15,20,315.84,0.00,552,0.28,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aJ_asky_980815s0140221.fits
549,268.391160,-34.858262,268.390573,-34.858356,462,447,463.733,446.658,1,+6415.72,1.0000,+245.387,D.N.,+11.4293,+0.0415,0,F,158.166435,154.083328,163.415154,153.997665,164.037095,0.000000,14.283750,10.408868,5,10,10,0,15,20,315.84,0.00,552,16.35,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aJ_asky_980815s0140221.fits
550,268.502533,-34.858256,268.502433,-34.858168,133,447,133.295,447.317,1,+3371.30,1.0000,+111.455,D.N.,+12.1279,+0.0359,0,F,154.081345,154.009640,156.784707,154.006104,156.957069,0.000000,7.360498,4.256517,5,10,10,0,15,20,315.84,0.00,543,3.31,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aJ_asky_980815s0140221.fits
551,268.485606,-34.857430,268.485411,-34.857495,183,450,183.576,449.768,1,+55485.9,1.0000,+264.040,D.N.,+9.0869,+0.0052,0,F,156.205490,153.793335,158.289000,154.275787,158.429933,0.000000,6.687181,5.339218,5,10,10,0,15,20,315.84,0.00,544,3.11,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aJ_asky_980815s0140221.fits
552,268.398608,-34.858264,268.397591,-34.857254,440,447,443.005,450.637,1,+11772.0,1.0000,+195.100,D.N.,+10.7703,+0.0180,0,F,156.643242,153.739203,160.733025,153.904633,161.119397,0.000000,11.161679,7.262068,5,10,10,0,15,20,315.84,0.00,546,16.57,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aJ_asky_980815s0140221.fits
553,268.397593,-34.857153,268.397613,-34.857250,443,451,442.941,450.651,1,+11781.5,1.0000,+195.124,D.N.,+10.7694,+0.0180,0,F,156.643242,153.739203,160.733025,153.923111,161.119397,0.000000,11.161679,7.262068,5,10,10,0,15,20,315.84,0.00,546,3.02,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aJ_asky_980815s0140221.fits
554,268.487638,-34.857707,268.485410,-34.857494,177,449,183.580,449.771,1,+55495.9,1.0000,+264.059,D.N.,+9.0867,+0.0052,0,F,156.205490,153.793335,158.289000,154.243988,158.429933,0.000000,6.687181,5.339218,5,10,10,0,15,20,315.84,0.00,544,7.39,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aJ_asky_980815s0140221.fits
555,268.383375,-34.856869,268.383120,-34.856936,485,452,485.755,451.759,1,+4997.70,1.0000,+215.808,D.N.,+11.7005,+0.0469,0,F,157.277161,154.664649,162.385146,153.960861,162.919238,0.000000,13.193230,9.132044,5,10,10,0,15,20,315.84,0.00,546,3.17,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aJ_asky_980815s0140221.fits
556,268.472404,-34.855767,268.472786,-34.855725,222,456,220.872,456.151,1,+4280.71,1.0000,+133.103,D.N.,+11.8686,+0.0338,0,F,154.975952,155.339570,157.690610,154.206787,157.912930,0.000000,8.384093,5.196537,5,10,10,0,15,20,315.84,0.00,549,3.18,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aJ_asky_980815s0140221.fits
557,268.534690,-34.856013,268.536673,-34.855699,38,455,32.139,456.123,1,+7479.47,1.0000,+140.145,D.N.,+11.2627,+0.0203,0,F,155.068634,152.479021,158.476751,153.790588,158.853558,0.000000,10.944926,4.940619,5,10,10,0,15,20,315.84,0.00,547,3.25,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aJ_asky_980815s0140221.fits
558,268.505239,-34.856310,268.505393,-34.855898,125,454,124.544,455.483,1,+3808.87,1.0000,+90.6092,D.N.,+11.9954,+0.0258,0,F,153.681366,151.995581,155.202408,154.030060,155.313052,0.000000,5.866851,2.968203,5,10,10,0,15,20,315.84,0.00,543,3.21,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aJ_asky_980815s0140221.fits
559,268.405379,-34.855767,268.405178,-34.855722,420,456,420.595,456.159,1,+7626.10,1.0000,+228.011,D.N.,+11.2416,+0.0325,0,F,156.449799,153.592522,166.119425,153.599091,168.845157,0.000000,30.243941,9.436383,5,10,10,0,15,20,315.84,0.00,547,3.39,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aJ_asky_980815s0140221.fits
560,268.520811,-34.856301,268.523462,-34.858164,79,454,71.174,447.286,1,+137376,1.0000,+396.304,D.N.,+8.1026,+0.0031,0,F,158.562782,155.300716,160.446661,153.962769,160.635226,0.000000,7.788121,6.291367,5,10,10,0,15,20,315.84,0.00,550,16.20,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aJ_asky_980815s0140221.fits
561,268.427721,-34.855771,268.427616,-34.855529,354,456,354.309,456.872,1,+9883.86,1.0000,+118.672,D.N.,+10.9601,+0.0130,0,F,154.620583,153.882136,155.539420,153.747284,155.586720,0.000000,3.839701,2.902192,5,10,10,0,15,20,315.84,0.00,546,3.40,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aJ_asky_980815s0140221.fits
562,268.425690,-34.856048,268.427645,-34.855531,360,455,354.224,456.862,1,+9895.47,1.0000,+118.720,D.N.,+10.9588,+0.0130,0,F,154.620583,153.882136,155.539420,153.654800,155.586720,0.000000,3.839701,2.902192,5,10,10,0,15,20,315.84,0.00,546,3.24,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aJ_asky_980815s0140221.fits
563,268.441599,-34.854938,268.441504,-34.854996,313,459,313.281,458.792,1,+5599.29,1.0000,+171.166,D.N.,+11.5771,+0.0332,0,F,156.960205,154.964870,161.248728,154.235077,161.741304,0.000000,12.624953,6.892285,5,10,10,0,15,20,315.84,0.00,545,2.99,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aJ_asky_980815s0140221.fits
564,268.397255,-34.855486,268.397600,-34.857236,444,457,442.979,450.699,1,+11841.0,1.0000,+195.276,D.N.,+10.7639,+0.0179,0,F,156.643242,153.739203,160.733025,153.834152,161.119397,0.000000,11.161679,7.262068,5,10,10,0,15,20,315.84,0.00,546,7.54,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aJ_asky_980815s0140221.fits
565,268.396240,-34.854375,268.396460,-34.854456,447,461,446.351,460.708,1,+13570.6,1.0000,+155.785,D.N.,+10.6159,+0.0125,0,F,156.149254,153.842133,157.847857,153.795227,157.983048,0.000000,6.540291,4.635564,5,10,10,0,15,20,315.84,0.00,548,15.45,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aJ_asky_980815s0140221.fits
566,268.522841,-34.855188,268.523496,-34.858177,73,458,71.072,447.240,1,+137272,1.0000,+396.171,D.N.,+8.1034,+0.0031,0,F,158.562782,155.300716,160.446661,153.955795,160.635226,0.000000,7.788121,6.291367,5,10,10,0,15,20,315.84,0.00,550,16.84,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aJ_asky_980815s0140221.fits
567,268.416888,-34.855214,268.418767,-34.853024,386,458,380.453,465.886,1,+12451.5,1.0000,+220.936,D.N.,+10.7093,+0.0193,0,F,155.683052,152.974163,165.436713,153.234711,168.242209,0.000000,30.624583,8.528675,5,10,10,0,15,20,315.84,0.00,542,4.10,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aJ_asky_980815s0140221.fits
568,268.516070,-34.853804,268.518964,-34.853201,93,463,84.447,465.164,1,+9507.53,1.0000,+310.146,D.N.,+11.0022,+0.0354,0,F,159.783722,154.276331,170.990114,153.999680,176.282512,0.000000,42.909609,13.216790,5,10,10,0,15,20,315.84,0.00,553,3.53,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aJ_asky_980815s0140221.fits
569,268.501515,-34.854923,268.500472,-34.854550,136,459,139.080,460.344,1,+1996.46,1.0000,+138.257,D.N.,+12.6967,+0.0752,0,F,156.240509,151.519914,159.861709,154.089340,160.360668,0.000000,12.651944,5.857831,5,10,10,0,15,20,315.84,0.00,545,3.10,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aJ_asky_980815s0140221.fits
570,268.500160,-34.854368,268.500469,-34.854549,140,461,139.089,460.347,1,+1988.18,1.0000,+138.227,D.N.,+12.7013,+0.0755,0,F,156.240509,151.519914,159.861709,154.115707,160.360668,0.000000,12.651944,5.857831,5,10,10,0,15,20,315.84,0.00,545,3.26,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aJ_asky_980815s0140221.fits
571,268.473757,-34.854934,268.472767,-34.855724,218,459,220.925,456.156,1,+4315.19,1.0000,+133.232,D.N.,+11.8599,+0.0335,0,F,154.975952,155.339570,157.690610,154.245255,157.912930,0.000000,8.384093,5.196537,5,10,10,0,15,20,315.84,0.00,549,2.01,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aJ_asky_980815s0140221.fits
572,268.418243,-34.854381,268.418788,-34.853028,382,461,380.391,465.871,1,+12437.0,1.0000,+220.903,D.N.,+10.7106,+0.0193,0,F,155.683052,152.974163,165.436713,153.261581,168.242209,0.000000,30.624583,8.528675,5,10,10,0,15,20,315.84,0.00,542,3.06,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aJ_asky_980815s0140221.fits
573,268.399625,-34.854376,268.399505,-34.854192,437,461,437.355,461.661,1,+12054.6,1.0000,+188.929,D.N.,+10.7445,+0.0170,0,F,155.752975,154.194190,163.707275,153.701477,165.507069,0.000000,24.363974,6.888342,5,10,10,0,15,20,315.84,0.00,547,3.16,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aJ_asky_980815s0140221.fits
574,268.399964,-34.852709,268.399512,-34.854200,436,467,437.333,461.634,1,+12114.7,1.0000,+189.088,D.N.,+10.7391,+0.0169,0,F,155.752975,154.194190,163.707275,153.602249,165.507069,0.000000,24.363974,6.888342,5,10,10,0,15,20,315.84,0.00,547,6.08,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aJ_asky_980815s0140221.fits
575,268.492374,-34.853538,268.492347,-34.853529,163,464,163.079,464.034,1,+5294.92,1.0000,+136.179,D.N.,+11.6378,+0.0279,0,F,155.201202,153.094867,157.875214,154.230209,158.097484,0.000000,8.388054,5.160461,5,10,10,0,15,20,315.84,0.00,549,3.80,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aJ_asky_980815s0140221.fits
576,268.534348,-34.853235,268.534143,-34.853443,39,465,39.606,464.255,1,+5469.72,1.0000,+131.886,D.N.,+11.6025,+0.0262,0,F,155.006119,153.245226,157.490451,153.788498,157.665036,0.000000,7.424447,4.888995,5,10,10,0,15,20,315.84,0.00,545,16.01,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aJ_asky_980815s0140221.fits
577,268.409780,-34.853823,268.409506,-34.853822,407,463,407.810,463.004,1,+4078.23,1.0000,+216.207,D.N.,+11.9212,+0.0576,0,F,156.770493,153.785189,163.700602,153.403198,165.096614,0.000000,21.444111,9.244957,5,10,10,0,15,20,315.84,0.00,544,3.06,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aJ_asky_980815s0140221.fits
578,268.520808,-34.853523,268.518957,-34.853198,79,464,84.467,465.173,1,+9516.02,1.0000,+310.160,D.N.,+11.0013,+0.0354,0,F,159.783722,154.276331,170.990114,153.971405,176.282512,0.000000,42.909609,13.216790,5,10,10,0,15,20,315.84,0.00,553,12.68,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aJ_asky_980815s0140221.fits
579,268.519792,-34.852412,268.518961,-34.853198,82,468,84.456,465.173,1,+9512.63,1.0000,+310.154,D.N.,+11.0016,+0.0354,0,F,159.783722,154.276331,170.990114,153.982117,176.282512,0.000000,42.909609,13.216790,5,10,10,0,15,20,315.84,0.00,553,1.82,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aJ_asky_980815s0140221.fits
580,268.518777,-34.853524,268.518958,-34.853198,85,464,84.464,465.173,1,+9511.94,1.0000,+310.153,D.N.,+11.0017,+0.0354,0,F,159.783722,154.276331,170.990114,153.984299,176.282512,0.000000,42.909609,13.216790,5,10,10,0,15,20,315.84,0.00,553,16.12,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aJ_asky_980815s0140221.fits
