# File generated by CMD 3.4 (http://stev.oapd.inaf.it/cmd) on Mon Apr 26 10:01:45 CEST 2021
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# Photometric system:  2MASS <i>JHK</i><sub>s</sub>
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Jmag    Hmag    Ksmag
0.00015547 -2.00000 8.30103 1.6499998569 2.5499615669    1.649  1.200  4.0595  4.645    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.553e-01 2.446e-01 2.862e-05 7.818e-06 7.103e-05 -1.000 1.637e-04 1.769 2.484 2.543 2.553
0.00015547 -2.00000 8.30103 1.7000000477 2.5531582832    1.699  1.256  4.0709  4.648    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.553e-01 2.445e-01 2.862e-05 7.816e-06 7.101e-05 -1.000 1.637e-04 1.631 2.428 2.490 2.502
0.00015547 -2.00000 8.30103 1.7500000000 2.5561456680    1.749  1.310  4.0820  4.651    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.554e-01 2.444e-01 2.861e-05 7.814e-06 7.099e-05 -1.000 1.637e-04 1.496 2.373 2.437 2.452
0.00015547 -2.00000 8.30103 1.7999999523 2.5589430332    1.799  1.362  4.0927  4.653    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.555e-01 2.444e-01 2.860e-05 7.812e-06 7.098e-05 -1.000 1.636e-04 1.364 2.318 2.385 2.402
0.00015547 -2.00000 8.30103 1.8210588694 2.5600686073    1.820  1.384  4.0970  4.654    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.555e-01 2.443e-01 2.860e-05 7.811e-06 7.097e-05 -1.000 1.632e-04 1.310 2.295 2.363 2.381
0.00015547 -2.00000 8.30103 1.8499999046 2.5615673065    1.849  1.414  4.1030  4.655    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.556e-01 2.443e-01 2.859e-05 7.810e-06 7.096e-05 -1.000 1.567e-04 1.236 2.264 2.334 2.353
0.00015547 -2.00000 8.30103 1.9000000954 2.5640332699    1.899  1.464  4.1130  4.657    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.556e-01 2.442e-01 2.859e-05 7.809e-06 7.095e-05 -1.000 1.636e-04 1.110 2.211 2.282 2.303
0.00015547 -2.00000 8.30103 1.9224298000 2.5650916100    1.922  1.486  4.1173  4.657    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.557e-01 2.442e-01 2.858e-05 7.808e-06 7.094e-05 -1.000 1.636e-04 1.055 2.187 2.259 2.281
0.00015547 -2.00000 8.30103 1.9500000477 2.5663545132    1.950  1.513  4.1226  4.657    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.557e-01 2.441e-01 2.858e-05 7.807e-06 7.094e-05 -1.000 1.637e-04 0.988 2.157 2.231 2.254
0.00015547 -2.00000 8.30103 2.0000000000 2.5685424805    2.000  1.561  4.1319  4.658    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.558e-01 2.440e-01 2.857e-05 7.805e-06 7.091e-05 -1.000 1.637e-04 0.867 2.104 2.180 2.204
